room_avg_temp,room_max_temp,room_min_temp,room_std_temp,room_avg_speed,room_max_speed,machine_machine_1_box_temp,machine_machine_1_surround_temp,machine_machine_2_box_temp,machine_machine_2_surround_temp,machine_machine_3_box_temp,machine_machine_3_surround_temp,machine_machine_4_box_temp,machine_machine_4_surround_temp,machine_machine_6_box_temp,machine_machine_6_surround_temp,ambient_temp_median,ambient_temp_mean,ambient_temp_std,ambient_cell_count,human_count,frame,sim_time_s,sim_time_min,real_datetime
20.51280774319736,23.313627243041992,20.500000000011493,0.11121250153955374,0.0,0.0,,20.770399579530874,23.313627243041992,20.909787900551827,22.330700773421015,20.908121195418296,21.02264912081216,20.63796881572092,21.240285383965738,20.662363414468064,20.500001006243085,20.501188629157554,0.008460595785888887,12747,0,81,2430.0,40.5,2025-04-23 15:09:30
20.51257486472669,23.313627243041992,20.500000000008296,0.1104371608919598,0.0,0.0,,20.76848520164865,23.313627243041992,20.90757296539204,22.330695803877806,20.905915352951588,20.961555074833793,20.62587943729139,21.240295495513855,20.662682576896906,20.500000872053533,20.501173242679613,0.008379923552874995,12747,0,82,2460.0,41.0,2025-04-23 15:10:00
20.512473566116206,23.33793830871582,20.500000000006544,0.11109932814223616,0.0,0.0,,20.766847373965437,23.33793830871582,20.90600028263449,22.343255253155625,20.90561167942399,20.90793930355658,20.6146438807893,21.285791770514972,20.66602524819852,20.500000762629686,20.501158685126732,0.008306851270301995,12747,0,83,2490.0,41.5,2025-04-23 15:10:30
20.512296119628413,23.33793830871582,20.500000000004945,0.11067135098389541,0.0,0.0,,20.76541222449126,23.33793830871582,20.90462793574475,22.343255017645557,20.905006796731236,20.86079949249056,20.604254811902887,21.285798740981804,20.666829283135126,20.500000662976454,20.50114506162833,0.008241831152868136,12747,0,84,2520.0,42.0,2025-04-23 15:11:00
20.51279166255624,23.38890647888184,20.500000000003347,0.11934323072852387,0.0,0.0,,20.76479687105435,23.38890647888184,20.904209938609963,22.549041310828496,20.922759778093454,20.81929208620034,20.594686544797412,21.431863090821782,20.67966231169684,20.500000574498177,20.50113269697665,0.008187437791104165,12747,0,85,2550.0,42.5,2025-04-23 15:11:30
20.512705860206697,23.38890647888184,20.500000000002665,0.11940516195714908,0.0,0.0,,20.764317313813997,23.38890647888184,20.903871326844058,22.549060287619763,20.929654176880042,20.78270014308233,20.58590219903486,21.431887563195456,20.684673989528978,20.500000496955103,20.501122348717573,0.0081513655211117,12747,0,86,2580.0,43.0,2025-04-23 15:12:00
20.522055014042543,24.725021362304688,20.500000000002665,0.20362597175116556,0.0,0.0,,20.78042211225035,23.436145782470703,20.904307785196604,22.659642197826663,20.943220948991986,22.068943305761525,20.689888358138816,21.551949061856412,20.697730861029786,20.500000427060492,20.501271199700128,0.012590781251100568,12719,1,87,2610.0,43.5,2025-04-23 15:12:30
20.52281260497143,24.725021362304688,20.500000000002665,0.2058679051980755,0.0,0.0,,20.79622246269784,23.436145782470703,20.90471897643769,22.65965688768197,20.949562976183078,22.069040662826477,20.73308243974306,21.55197294380408,20.703602046732097,20.500000370147177,20.50141529643928,0.01704559341541886,12719,1,88,2640.0,44.0,2025-04-23 15:13:00
20.521465914354746,24.349500847667827,20.500000000002665,0.18820620405228594,0.0,0.0,,20.797402638886602,23.509737014770508,20.906228967227573,22.810564914145118,20.96690051256229,21.648373010021565,20.72033789702472,21.724290866773703,20.722099115673178,20.50000032663254,20.506573299466396,0.12780889240120583,12747,0,89,2670.0,44.5,2025-04-23 15:13:30
20.521084275596014,23.987150302988237,20.500000000002665,0.17913844256810474,0.0,0.0,,20.797228408993803,23.509737014770508,20.907611083789167,22.810583556484268,20.97505260750652,21.648358990429465,20.71925928334662,21.72432449531349,20.730586345279992,20.50000028208784,20.506108647864178,0.11268829747241983,12747,0,90,2700.0,45.0,2025-04-23 15:14:00
20.52018320308707,23.72801399230957,20.500000000002665,0.16547185921607296,0.0,0.0,,20.79684093435891,23.72801399230957,20.91223915107003,22.542738481726452,20.95628016325542,21.618017788825473,20.71808048061194,21.92180267603789,20.752934459220047,20.500000243507735,20.505685464039384,0.09981152665856621,12747,0,91,2730.0,45.5,2025-04-23 15:14:30
20.51983095359755,23.72801399230957,20.500000000002665,0.15941374337336497,0.0,0.0,,20.79643317902487,23.72801399230957,20.916476478176843,22.542718731106433,20.95025215642291,21.61801631571031,20.71888844509204,21.9218428106673,20.763531479511208,20.500000211116063,20.50530016810286,0.08870878909992644,12747,0,92,2760.0,46.0,2025-04-23 15:15:00
20.519885045529946,23.72799491882324,20.500000000002665,0.15721221054665202,0.0,0.0,,20.796057781078776,23.72799491882324,20.920241845576182,22.533906769499545,20.94680633652802,21.792489117864935,20.734993263342396,21.712245417658004,20.75184874823287,20.50000018541314,20.50494841532278,0.07905413875867462,12747,0,93,2790.0,46.5,2025-04-23 15:15:30
20.51962796115029,23.72799491882324,20.500000000002665,0.15353796849996465,0.0,0.0,,20.795726753488786,23.72799491882324,20.923558422985778,22.533902894842495,20.945109159022675,21.79250371250991,20.742681959994925,21.712220607524248,20.749309979739298,20.50000016095516,20.504626619062183,0.07060897592511259,12747,0,94,2820.0,47.0,2025-04-23 15:16:00
20.518885020720415,23.839319229125977,20.500000000002665,0.14523045819693162,0.0,0.0,,20.78178342927686,23.839319229125977,20.92820727704459,22.36566208610971,20.9291505647139,21.737692258486486,20.74275945894182,21.811449497269003,20.75778205279612,20.500000141952427,20.50433210500206,0.06319043199826777,12747,0,95,2850.0,47.5,2025-04-23 15:16:30
20.518595719759016,23.839319229125977,20.500000000002665,0.1425197743942136,0.0,0.0,,20.76214090182221,23.839319229125977,20.93237848113863,22.365644987267324,20.922484542640195,21.737691542851167,20.744099944644653,21.81146499153375,20.761689692063616,20.500000123532654,20.504061110132284,0.056651069175544556,12747,0,96,2880.0,48.0,2025-04-23 15:17:00
20.51821565477531,23.74458885192871,20.500000000002665,0.1402759761428545,0.0,0.0,,20.74229298048987,23.74458885192871,20.93459197577699,22.474873739354127,20.928404810446164,21.700991426430544,20.74243047945654,21.547058447457463,20.741074132549905,20.500000106902064,20.503810953814025,0.05087348745046272,12747,0,97,2910.0,48.5,2025-04-23 15:17:30
20.51795634106522,23.74458885192871,20.500000000002665,0.13853838781069558,0.0,0.0,,20.723194093897845,23.74458885192871,20.93647236044238,22.47487979149171,20.929800795259382,21.700989398395397,20.742426063658108,21.547018346299755,20.733614305323055,20.50000009315546,20.503579180001108,0.04575900915149694,12747,0,98,2940.0,49.0,2025-04-23 15:18:00
20.51772325951162,23.74458885192871,20.500000000002665,0.13714771245313298,0.0,0.0,,20.705132555073973,23.74458885192871,20.938112242320713,22.474881296349967,20.93016696492982,21.700989052960896,20.742865747287198,21.547005424389972,20.730068894578142,20.5000000813045,20.50336497035726,0.04122673099515848,12747,0,99,2970.0,49.5,2025-04-23 15:18:30
20.51751022636498,23.74458885192871,20.500000000002665,0.13603069600805975,0.0,0.0,,20.688204659164928,23.74458885192871,20.939556706536077,22.47488168654755,20.930207191766733,21.70098914113245,20.743416388940737,21.54699968511782,20.727930756383614,20.50000007089933,20.50316725905643,0.037207545687915546,12747,0,100,3000.0,50.0,2025-04-23 15:19:00
20.52340252253469,24.50926780700684,20.500000000002665,0.19473024551360985,0.0,0.0,,20.672431873640697,24.50926780700684,20.952743498795122,22.643726637211373,20.94517469391505,21.700989352389296,20.74396538480351,21.98664515992247,20.76475251572249,20.500000060686084,20.503156747019162,0.034382110679040546,12716,2,101,3030.0,50.5,2025-04-23 15:19:30
20.52377047144544,24.50926780700684,20.500000000002665,0.19611057963190995,0.0,0.0,,20.657798575515248,24.50926780700684,20.96492148102845,22.64374255224589,20.951139801835506,21.700989588842464,20.74447344776004,21.98671519189034,20.77900787526022,20.50000005294925,20.50315854818485,0.03297322795797605,12716,2,102,3060.0,51.0,2025-04-23 15:20:00
20.525489506680216,24.660375595092773,20.500000000002665,0.21594088666395728,0.0,0.0,,20.644268036282554,24.660375595092773,20.978119347475772,23.16253687262185,21.00066296730192,21.551610548642465,20.727741542494545,22.16128751597057,20.801605248982412,20.500000045729486,20.50319629840793,0.03140131264949933,12717,2,103,3090.0,51.5,2025-04-23 15:20:30
20.525228346944765,24.660375595092773,20.500000000002665,0.21404267918825096,0.0,0.0,,20.631790994056164,24.660375595092773,20.98984928221057,23.16258965740422,21.021497872875223,21.422998766671835,20.71077096396473,22.16132753868299,20.8125152548597,20.50000003963223,20.503139956151507,0.029771966653211343,12717,2,104,3120.0,52.0,2025-04-23 15:21:00
20.524931736729272,24.660375595092773,20.500000000002665,0.2125294884137688,0.0,0.0,,20.62031096344137,24.660375595092773,21.000170477091146,23.162612706769632,21.033539160740574,21.311781690892758,20.6941434316221,22.161344659252386,20.819352496695686,20.500000034343298,20.50308193583265,0.028317874182546787,12717,2,105,3150.0,52.5,2025-04-23 15:21:30
20.52464253902522,24.660375595092773,20.500000000002665,0.21140718029358757,0.0,0.0,,20.60976776187851,24.660375595092773,21.009228242038535,23.162625993054117,21.041647071109736,21.21511090675082,20.6781816620785,22.161354707010112,20.824342756434707,20.500000030334974,20.50302361911202,0.027023535213441283,12717,2,106,3180.0,53.0,2025-04-23 15:22:00
20.525447601830063,24.94725799560547,20.500000000002665,0.22150418190630203,0.0,0.0,,20.600099919166848,24.656007766723636,21.01710861959509,22.914525797509423,21.025491963694513,21.13075315074091,20.663068127705337,22.488981088285197,20.856817902295365,20.500000026606262,20.502929132747024,0.02602987613110718,12713,2,107,3210.0,53.5,2025-04-23 15:22:30
20.52528451825015,24.94725799560547,20.500000000002665,0.22097163423086008,0.0,0.0,,20.591246335036562,24.656007766723636,21.024026217187533,22.914508730602673,21.021171670609494,21.056916651845313,20.64889576221176,22.489040396461338,20.87147406975162,20.50000002324746,20.502916918578663,0.025618609825630037,12713,2,108,3240.0,54.0,2025-04-23 15:23:00
20.526061207612702,25.018949508666992,20.500000000002665,0.23496388083511555,0.0,0.0,,20.583147410679445,24.51108741760254,21.02785034173209,22.678723892623264,20.998854189304343,20.992136073818532,20.635700068651644,21.93924834062673,20.832356121628635,20.500000020121206,20.502736477944655,0.02451059647114782,12704,2,109,3270.0,54.5,2025-04-23 15:23:30
20.52598541298013,25.018949508666992,20.500000000002665,0.2351305320009441,0.0,0.0,,20.57574580440841,24.51108741760254,21.03110899970243,22.678699868597146,20.990106340823328,20.93519425834114,20.623479747625247,21.93917078271742,20.81941969772769,20.50000001746478,20.50278030123097,0.02591866233816844,12704,2,110,3300.0,55.0,2025-04-23 15:24:00
20.52639147677709,24.84955406188965,20.500000000002665,0.23454103121758926,0.0,0.0,,20.5689869156016,24.508787155151367,21.033923215684393,22.90664608331522,21.005811851315745,20.885067522515367,20.612210138880386,22.43292836810686,20.85703298319016,20.500000015608506,20.504702200225008,0.08013718347571032,12715,2,111,3330.0,55.5,2025-04-23 15:24:30
20.52597279170683,24.84955406188965,20.500000000002665,0.2292191366230912,0.0,0.0,,20.562819171208737,24.508787155151367,21.03640661278009,22.906662311738486,21.01120691414857,20.840886350911887,20.60185209501143,22.43300053169542,20.871418660243435,20.50000001363856,20.504498511929643,0.07044096225205948,12715,2,112,3360.0,56.0,2025-04-23 15:25:00
20.52557371902586,24.84955406188965,20.500000000002665,0.22518923979479694,0.0,0.0,,20.5571941688261,24.508787155151367,21.038607164282567,22.906668054447575,21.013929409741205,20.801906379025386,20.592357904781473,22.433024392027544,20.87885626208852,20.500000011818045,20.504314726941658,0.06266046327707991,12715,2,113,3390.0,56.5,2025-04-23 15:25:30
20.525208963410318,24.84955406188965,20.500000000002665,0.22213733243463274,0.0,0.0,,20.552066716140434,24.508787155151367,21.040559695252387,22.906670869531148,21.015614067611693,20.76748642293242,20.583675279234136,22.433035565807817,20.883724030515797,20.500000010215004,20.504147741662873,0.05633327385148007,12715,2,114,3420.0,57.0,2025-04-23 15:26:00
20.52487946263321,24.84955406188965,20.500000000002665,0.2198122874725438,0.0,0.0,,20.547394796348808,24.508787155151367,21.042292617696123,22.90667255497732,21.016786754982622,20.737071453580512,20.57575004497147,22.433042480643643,20.8873584780146,20.5000000089314,20.503995389162238,0.05114367861299581,12715,2,115,3450.0,57.5,2025-04-23 15:26:30
20.524583003705683,24.84955406188965,20.500000000002665,0.218028851997447,0.0,0.0,,20.54313948170628,24.508787155151367,21.043830447258667,22.906673697063145,21.01766691363913,20.710179127857778,20.568527961184817,22.433047473930152,20.89024814429703,20.500000007782145,20.50385606240776,0.0468653357728631,12715,2,116,3480.0,58.0,2025-04-23 15:27:00
20.53248835587029,25.628189086914062,20.500000000002665,0.26262478004256606,0.0,0.0,,20.53926481181814,25.628189086914062,21.062628795686443,22.977560386647664,21.024678690403537,22.106102236645288,20.68241875674991,21.811095268484703,20.83840308586756,20.500000006820382,20.510406165773933,0.14672821671963215,12718,2,117,3510.0,58.5,2025-04-23 15:27:30
20.53238970907939,25.628189086914062,20.500000000002665,0.25631087230244304,0.0,0.0,,20.535737649123707,25.628189086914062,21.08001012589327,22.97756774370364,21.027801528382007,22.10620896433272,20.729973019996542,21.810996052630024,20.818593003649138,20.500000005985164,20.509693779066875,0.13074494644404083,12718,2,118,3540.0,59.0,2025-04-23 15:28:00
20.53391288685928,25.276952743530277,20.500000000002665,0.26643636945228755,0.0,0.0,,20.56988432127962,24.533435821533203,21.078441382260845,23.218022269394627,21.051140521035386,22.106250325171363,20.755434627532615,21.773961640306585,20.805298789298874,20.500000005284683,20.508829490631307,0.11568102774055554,12711,2,119,3570.0,59.5,2025-04-23 15:28:30
20.53371236932578,25.276952743530277,20.500000000002665,0.2625917551697622,0.0,0.0,,20.60359625932224,24.533435821533203,21.076254634598197,23.218047041888518,21.061159694272337,22.106271643376314,20.77131503894339,21.773939767756147,20.797576612422965,20.50000000464756,20.508222103332074,0.10315804462824783,12711,2,120,3600.0,60.0,2025-04-23 15:29:00
